name,title,tag,link
eee001.hw001,[EEE/TTT/Q1] Fab bay tool module subsys check,FAB; BAY; TOOL; MODULE; SUBSYS; COMPONENT,https://example.com/proc/EEE/TTT/Q1/fab-deep
eee002.hw002,[EEE/TTT/Q1] Servo AXIS_X Homing,MOTOR; SERVO; AXIS_X,https://example.com/proc/EEE/TTT/Q1/homing-axis_x
eee003.hw003,[EEE/TTT/Q1] Servo AXIS_X Jog Mode,MOTOR; SERVO; AXIS_X,https://example.com/proc/EEE/TTT/Q1/jog-axis_x
eee004.hw004,[EEE/TTT/Q1] Servo AXIS_Y Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_Y,https://example.com/proc/EEE/TTT/Q1/homing-axis_y
eee005.hw005,[EEE/TTT/Q1] Servo AXIS_Y Jog Mode,MOTOR; SERVO; AXIS_Y,https://example.com/proc/EEE/TTT/Q1/jog-axis_y
eee006.hw006,[EEE/TTT/Q1] Servo AXIS_Z Homing,MOTOR; SERVO; AXIS_Z,https://example.com/proc/EEE/TTT/Q1/homing-axis_z
eee007.hw007,[EEE/TTT/Q1] Servo AXIS_Z Jog Mode,MOTOR; SERVO; AXIS_Z,https://example.com/proc/EEE/TTT/Q1/jog-axis_z
eee008.hw008,[EEE/TTT/Q1] Servo AXIS_R Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_R,https://example.com/proc/EEE/TTT/Q1/homing-axis_r
eee009.hw009,[EEE/TTT/Q1] Servo AXIS_R Jog Mode,MOTOR; SERVO; AXIS_R,https://example.com/proc/EEE/TTT/Q1/jog-axis_r
eee010.hw010,[EEE/TTT/Q1] Servo AXIS_T Homing,MOTOR; SERVO; AXIS_T,https://example.com/proc/EEE/TTT/Q1/homing-axis_t
eee011.hw011,[EEE/TTT/Q1] Servo AXIS_T Jog Mode,MOTOR; SERVO; AXIS_T,https://example.com/proc/EEE/TTT/Q1/jog-axis_t
eee012.hw012,[EEE/TTT/Q1] Stepper FEED_A Setup,MOTOR; STEPPER; FEED_A,https://example.com/proc/EEE/TTT/Q1/stepper-feed_a
eee013.hw013,[EEE/TTT/Q1] Stepper FEED_B Setup,MOTOR; STEPPER; FEED_B,https://example.com/proc/EEE/TTT/Q1/stepper-feed_b
eee014.hw014,[EEE/TTT/Q1] Stepper FEED_C Setup,MOTOR; STEPPER; FEED_C,https://example.com/proc/EEE/TTT/Q1/stepper-feed_c
eee015.hw015,[EEE/TTT/Q1] Spindle SP_01 Speed Tune,MOTOR; SPINDLE; SP_01,https://example.com/proc/EEE/TTT/Q1/spindle-sp_01
eee016.hw016,[EEE/TTT/Q1] Spindle SP_02 Speed Tune — full sequence with safety interlock verification and post-run validation,MOTOR; SPINDLE; SP_02,https://example.com/proc/EEE/TTT/Q1/spindle-sp_02
