name,title,tag,link
fff001.hw001,[FFF/TTT/Q2] Fab bay tool module subsys check,FAB; BAY; TOOL; MODULE; SUBSYS; COMPONENT,https://example.com/proc/FFF/TTT/Q2/fab-deep
fff002.hw002,[FFF/TTT/Q2] Servo AXIS_X Homing,MOTOR; SERVO; AXIS_X,https://example.com/proc/FFF/TTT/Q2/homing-axis_x
fff003.hw003,[FFF/TTT/Q2] Servo AXIS_X Jog Mode,MOTOR; SERVO; AXIS_X,https://example.com/proc/FFF/TTT/Q2/jog-axis_x
fff004.hw004,[FFF/TTT/Q2] Servo AXIS_Y Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_Y,https://example.com/proc/FFF/TTT/Q2/homing-axis_y
fff005.hw005,[FFF/TTT/Q2] Servo AXIS_Y Jog Mode,MOTOR; SERVO; AXIS_Y,https://example.com/proc/FFF/TTT/Q2/jog-axis_y
fff006.hw006,[FFF/TTT/Q2] Servo AXIS_Z Homing,MOTOR; SERVO; AXIS_Z,https://example.com/proc/FFF/TTT/Q2/homing-axis_z
fff007.hw007,[FFF/TTT/Q2] Servo AXIS_Z Jog Mode,MOTOR; SERVO; AXIS_Z,https://example.com/proc/FFF/TTT/Q2/jog-axis_z
fff008.hw008,[FFF/TTT/Q2] Servo AXIS_R Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_R,https://example.com/proc/FFF/TTT/Q2/homing-axis_r
fff009.hw009,[FFF/TTT/Q2] Servo AXIS_R Jog Mode,MOTOR; SERVO; AXIS_R,https://example.com/proc/FFF/TTT/Q2/jog-axis_r
fff010.hw010,[FFF/TTT/Q2] Servo AXIS_T Homing,MOTOR; SERVO; AXIS_T,https://example.com/proc/FFF/TTT/Q2/homing-axis_t
fff011.hw011,[FFF/TTT/Q2] Servo AXIS_T Jog Mode,MOTOR; SERVO; AXIS_T,https://example.com/proc/FFF/TTT/Q2/jog-axis_t
fff012.hw012,[FFF/TTT/Q2] Stepper FEED_A Setup,MOTOR; STEPPER; FEED_A,https://example.com/proc/FFF/TTT/Q2/stepper-feed_a
fff013.hw013,[FFF/TTT/Q2] Stepper FEED_B Setup,MOTOR; STEPPER; FEED_B,https://example.com/proc/FFF/TTT/Q2/stepper-feed_b
fff014.hw014,[FFF/TTT/Q2] Stepper FEED_C Setup,MOTOR; STEPPER; FEED_C,https://example.com/proc/FFF/TTT/Q2/stepper-feed_c
fff015.hw015,[FFF/TTT/Q2] Spindle SP_01 Speed Tune,MOTOR; SPINDLE; SP_01,https://example.com/proc/FFF/TTT/Q2/spindle-sp_01
fff016.hw016,[FFF/TTT/Q2] Spindle SP_02 Speed Tune — full sequence with safety interlock verification and post-run validation,MOTOR; SPINDLE; SP_02,https://example.com/proc/FFF/TTT/Q2/spindle-sp_02
fff017.hw017,[FFF/TTT/Q2] Spindle SP_03 Speed Tune,MOTOR; SPINDLE; SP_03,https://example.com/proc/FFF/TTT/Q2/spindle-sp_03
fff018.hw018,[FFF/TTT/Q2] Proximity Sensor PROX_01 Adjust,SENSOR; PROXIMITY; PROX_01,https://example.com/proc/FFF/TTT/Q2/prox-01
fff019.hw019,[FFF/TTT/Q2] Proximity Sensor PROX_02 Adjust,SENSOR; PROXIMITY; PROX_02,https://example.com/proc/FFF/TTT/Q2/prox-02
fff020.hw020,[FFF/TTT/Q2] Proximity Sensor PROX_03 Adjust,SENSOR; PROXIMITY; PROX_03,https://example.com/proc/FFF/TTT/Q2/prox-03
fff021.hw021,[FFF/TTT/Q2] Proximity Sensor PROX_04 Adjust,SENSOR; PROXIMITY; PROX_04,https://example.com/proc/FFF/TTT/Q2/prox-04
fff022.hw022,[FFF/TTT/Q2] Proximity Sensor PROX_05 Adjust,SENSOR; PROXIMITY; PROX_05,https://example.com/proc/FFF/TTT/Q2/prox-05
fff023.hw023,[FFF/TTT/Q2] Proximity Sensor PROX_06 Adjust,SENSOR; PROXIMITY; PROX_06,https://example.com/proc/FFF/TTT/Q2/prox-06
fff024.hw024,[FFF/TTT/Q2] Proximity Sensor PROX_07 Adjust,SENSOR; PROXIMITY; PROX_07,https://example.com/proc/FFF/TTT/Q2/prox-07
fff025.hw025,[FFF/TTT/Q2] Proximity Sensor PROX_08 Adjust,SENSOR; PROXIMITY; PROX_08,https://example.com/proc/FFF/TTT/Q2/prox-08
fff026.hw026,[FFF/TTT/Q2] Encoder ENC_01 Reset,SENSOR; ENCODER; ENC_01,https://example.com/proc/FFF/TTT/Q2/enc-01
fff027.hw027,[FFF/TTT/Q2] Encoder ENC_02 Reset,SENSOR; ENCODER; ENC_02,https://example.com/proc/FFF/TTT/Q2/enc-02
fff028.hw028,[FFF/TTT/Q2] Encoder ENC_03 Reset,SENSOR; ENCODER; ENC_03,https://example.com/proc/FFF/TTT/Q2/enc-03
fff029.hw029,[FFF/TTT/Q2] Encoder ENC_04 Reset,SENSOR; ENCODER; ENC_04,https://example.com/proc/FFF/TTT/Q2/enc-04
fff030.hw030,[FFF/TTT/Q2] Temperature CHAMBER Monitor,SENSOR; TEMPERATURE; CHAMBER,https://example.com/proc/FFF/TTT/Q2/temp-chamber
fff031.hw031,[FFF/TTT/Q2] Temperature STAGE Monitor,SENSOR; TEMPERATURE; STAGE,https://example.com/proc/FFF/TTT/Q2/temp-stage
fff032.hw032,[FFF/TTT/Q2] Temperature LAMP Monitor — full sequence with safety interlock verification and post-run validation,SENSOR; TEMPERATURE; LAMP,https://example.com/proc/FFF/TTT/Q2/temp-lamp
fff033.hw033,[FFF/TTT/Q2] Temperature EXHAUST Monitor,SENSOR; TEMPERATURE; EXHAUST,https://example.com/proc/FFF/TTT/Q2/temp-exhaust
fff034.hw034,[FFF/TTT/Q2] IO Port 01 Configuration,IO; PORT_01,https://example.com/proc/FFF/TTT/Q2/io-p01
fff035.hw035,[FFF/TTT/Q2] IO Port 02 Configuration,IO; PORT_02,https://example.com/proc/FFF/TTT/Q2/io-p02
fff036.hw036,[FFF/TTT/Q2] IO Port 03 Configuration,IO; PORT_03,https://example.com/proc/FFF/TTT/Q2/io-p03
fff037.hw037,[FFF/TTT/Q2] IO Port 04 Configuration,IO; PORT_04,https://example.com/proc/FFF/TTT/Q2/io-p04
fff038.hw038,[FFF/TTT/Q2] IO Port 05 Configuration,IO; PORT_05,https://example.com/proc/FFF/TTT/Q2/io-p05
fff039.hw039,[FFF/TTT/Q2] IO Port 06 Configuration,IO; PORT_06,https://example.com/proc/FFF/TTT/Q2/io-p06
fff040.hw040,[FFF/TTT/Q2] IO Port 07 Configuration,IO; PORT_07,https://example.com/proc/FFF/TTT/Q2/io-p07
fff041.hw041,[FFF/TTT/Q2] IO Port 08 Configuration,IO; PORT_08,https://example.com/proc/FFF/TTT/Q2/io-p08
fff042.hw042,[FFF/TTT/Q2] IO Port 09 Configuration,IO; PORT_09,https://example.com/proc/FFF/TTT/Q2/io-p09
fff043.hw043,[FFF/TTT/Q2] IO Port 10 Configuration,IO; PORT_10,https://example.com/proc/FFF/TTT/Q2/io-p10
fff044.hw044,[FFF/TTT/Q2] IO Port 11 Configuration,IO; PORT_11,https://example.com/proc/FFF/TTT/Q2/io-p11
fff045.hw045,[FFF/TTT/Q2] IO Port 12 Configuration,IO; PORT_12,https://example.com/proc/FFF/TTT/Q2/io-p12
fff046.hw046,[FFF/TTT/Q2] IO Port 13 Configuration,IO; PORT_13,https://example.com/proc/FFF/TTT/Q2/io-p13
fff047.hw047,[FFF/TTT/Q2] IO Port 14 Configuration,IO; PORT_14,https://example.com/proc/FFF/TTT/Q2/io-p14
fff048.hw048,[FFF/TTT/Q2] IO Port 15 Configuration,IO; PORT_15,https://example.com/proc/FFF/TTT/Q2/io-p15
fff049.hw049,[FFF/TTT/Q2] IO Port 16 Configuration,IO; PORT_16,https://example.com/proc/FFF/TTT/Q2/io-p16
fff050.hw050,[FFF/TTT/Q2] Laser ALIGN Calibration,OPTICS; LASER; ALIGN,https://example.com/proc/FFF/TTT/Q2/laser-align
fff051.hw051,[FFF/TTT/Q2] Laser POWER Calibration,OPTICS; LASER; POWER,https://example.com/proc/FFF/TTT/Q2/laser-power
fff052.hw052,[FFF/TTT/Q2] Laser PULSE Calibration — full sequence with safety interlock verification and post-run validation,OPTICS; LASER; PULSE,https://example.com/proc/FFF/TTT/Q2/laser-pulse
fff053.hw053,[FFF/TTT/Q2] Laser WAVELENGTH Calibration,OPTICS; LASER; WAVELENGTH,https://example.com/proc/FFF/TTT/Q2/laser-wavelength
fff054.hw054,[FFF/TTT/Q2] Camera TOP Focus,OPTICS; CAMERA; TOP,https://example.com/proc/FFF/TTT/Q2/cam-top
fff055.hw055,[FFF/TTT/Q2] Camera SIDE Focus,OPTICS; CAMERA; SIDE,https://example.com/proc/FFF/TTT/Q2/cam-side
fff056.hw056,[FFF/TTT/Q2] Camera BOTTOM Focus,OPTICS; CAMERA; BOTTOM,https://example.com/proc/FFF/TTT/Q2/cam-bottom
fff057.hw057,[FFF/TTT/Q2] Camera MACRO Focus,OPTICS; CAMERA; MACRO,https://example.com/proc/FFF/TTT/Q2/cam-macro
fff058.hw058,[FFF/TTT/Q2] Conveyor Belt IN Sync,CONVEYOR; BELT_IN,https://example.com/proc/FFF/TTT/Q2/belt-in
fff059.hw059,[FFF/TTT/Q2] Conveyor Belt OUT Sync,CONVEYOR; BELT_OUT,https://example.com/proc/FFF/TTT/Q2/belt-out
fff060.hw060,[FFF/TTT/Q2] Conveyor Belt BUFFER Sync,CONVEYOR; BELT_BUFFER,https://example.com/proc/FFF/TTT/Q2/belt-buffer
fff061.hw061,[FFF/TTT/Q2] Conveyor Belt REJECT Sync,CONVEYOR; BELT_REJECT,https://example.com/proc/FFF/TTT/Q2/belt-reject
fff062.hw062,[FFF/TTT/Q2] Robot Joint J1 Teach,ROBOT; J1,https://example.com/proc/FFF/TTT/Q2/robot-j1
