name,title,tag,link
eee001.hw001,[EEE/UUU/M1] Fab bay tool module subsys check,FAB; BAY; TOOL; MODULE; SUBSYS; COMPONENT,https://example.com/proc/EEE/UUU/M1/fab-deep
eee002.hw002,[EEE/UUU/M1] Servo AXIS_X Homing,MOTOR; SERVO; AXIS_X,https://example.com/proc/EEE/UUU/M1/homing-axis_x
eee003.hw003,[EEE/UUU/M1] Servo AXIS_X Jog Mode,MOTOR; SERVO; AXIS_X,https://example.com/proc/EEE/UUU/M1/jog-axis_x
eee004.hw004,[EEE/UUU/M1] Servo AXIS_Y Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_Y,https://example.com/proc/EEE/UUU/M1/homing-axis_y
eee005.hw005,[EEE/UUU/M1] Servo AXIS_Y Jog Mode,MOTOR; SERVO; AXIS_Y,https://example.com/proc/EEE/UUU/M1/jog-axis_y
eee006.hw006,[EEE/UUU/M1] Servo AXIS_Z Homing,MOTOR; SERVO; AXIS_Z,https://example.com/proc/EEE/UUU/M1/homing-axis_z
eee007.hw007,[EEE/UUU/M1] Servo AXIS_Z Jog Mode,MOTOR; SERVO; AXIS_Z,https://example.com/proc/EEE/UUU/M1/jog-axis_z
eee008.hw008,[EEE/UUU/M1] Servo AXIS_R Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_R,https://example.com/proc/EEE/UUU/M1/homing-axis_r
eee009.hw009,[EEE/UUU/M1] Servo AXIS_R Jog Mode,MOTOR; SERVO; AXIS_R,https://example.com/proc/EEE/UUU/M1/jog-axis_r
eee010.hw010,[EEE/UUU/M1] Servo AXIS_T Homing,MOTOR; SERVO; AXIS_T,https://example.com/proc/EEE/UUU/M1/homing-axis_t
eee011.hw011,[EEE/UUU/M1] Servo AXIS_T Jog Mode,MOTOR; SERVO; AXIS_T,https://example.com/proc/EEE/UUU/M1/jog-axis_t
eee012.hw012,[EEE/UUU/M1] Stepper FEED_A Setup,MOTOR; STEPPER; FEED_A,https://example.com/proc/EEE/UUU/M1/stepper-feed_a
eee013.hw013,[EEE/UUU/M1] Stepper FEED_B Setup,MOTOR; STEPPER; FEED_B,https://example.com/proc/EEE/UUU/M1/stepper-feed_b
eee014.hw014,[EEE/UUU/M1] Stepper FEED_C Setup,MOTOR; STEPPER; FEED_C,https://example.com/proc/EEE/UUU/M1/stepper-feed_c
eee015.hw015,[EEE/UUU/M1] Spindle SP_01 Speed Tune,MOTOR; SPINDLE; SP_01,https://example.com/proc/EEE/UUU/M1/spindle-sp_01
eee016.hw016,[EEE/UUU/M1] Spindle SP_02 Speed Tune — full sequence with safety interlock verification and post-run validation,MOTOR; SPINDLE; SP_02,https://example.com/proc/EEE/UUU/M1/spindle-sp_02
eee017.hw017,[EEE/UUU/M1] Spindle SP_03 Speed Tune,MOTOR; SPINDLE; SP_03,https://example.com/proc/EEE/UUU/M1/spindle-sp_03
eee018.hw018,[EEE/UUU/M1] Proximity Sensor PROX_01 Adjust,SENSOR; PROXIMITY; PROX_01,https://example.com/proc/EEE/UUU/M1/prox-01
eee019.hw019,[EEE/UUU/M1] Proximity Sensor PROX_02 Adjust,SENSOR; PROXIMITY; PROX_02,https://example.com/proc/EEE/UUU/M1/prox-02
eee020.hw020,[EEE/UUU/M1] Proximity Sensor PROX_03 Adjust,SENSOR; PROXIMITY; PROX_03,https://example.com/proc/EEE/UUU/M1/prox-03
eee021.hw021,[EEE/UUU/M1] Proximity Sensor PROX_04 Adjust,SENSOR; PROXIMITY; PROX_04,https://example.com/proc/EEE/UUU/M1/prox-04
eee022.hw022,[EEE/UUU/M1] Proximity Sensor PROX_05 Adjust,SENSOR; PROXIMITY; PROX_05,https://example.com/proc/EEE/UUU/M1/prox-05
eee023.hw023,[EEE/UUU/M1] Proximity Sensor PROX_06 Adjust,SENSOR; PROXIMITY; PROX_06,https://example.com/proc/EEE/UUU/M1/prox-06
eee024.hw024,[EEE/UUU/M1] Proximity Sensor PROX_07 Adjust,SENSOR; PROXIMITY; PROX_07,https://example.com/proc/EEE/UUU/M1/prox-07
eee025.hw025,[EEE/UUU/M1] Proximity Sensor PROX_08 Adjust,SENSOR; PROXIMITY; PROX_08,https://example.com/proc/EEE/UUU/M1/prox-08
eee026.hw026,[EEE/UUU/M1] Encoder ENC_01 Reset,SENSOR; ENCODER; ENC_01,https://example.com/proc/EEE/UUU/M1/enc-01
eee027.hw027,[EEE/UUU/M1] Encoder ENC_02 Reset,SENSOR; ENCODER; ENC_02,https://example.com/proc/EEE/UUU/M1/enc-02
eee028.hw028,[EEE/UUU/M1] Encoder ENC_03 Reset,SENSOR; ENCODER; ENC_03,https://example.com/proc/EEE/UUU/M1/enc-03
eee029.hw029,[EEE/UUU/M1] Encoder ENC_04 Reset,SENSOR; ENCODER; ENC_04,https://example.com/proc/EEE/UUU/M1/enc-04
eee030.hw030,[EEE/UUU/M1] Temperature CHAMBER Monitor,SENSOR; TEMPERATURE; CHAMBER,https://example.com/proc/EEE/UUU/M1/temp-chamber
eee031.hw031,[EEE/UUU/M1] Temperature STAGE Monitor,SENSOR; TEMPERATURE; STAGE,https://example.com/proc/EEE/UUU/M1/temp-stage
eee032.hw032,[EEE/UUU/M1] Temperature LAMP Monitor — full sequence with safety interlock verification and post-run validation,SENSOR; TEMPERATURE; LAMP,https://example.com/proc/EEE/UUU/M1/temp-lamp
eee033.hw033,[EEE/UUU/M1] Temperature EXHAUST Monitor,SENSOR; TEMPERATURE; EXHAUST,https://example.com/proc/EEE/UUU/M1/temp-exhaust
eee034.hw034,[EEE/UUU/M1] IO Port 01 Configuration,IO; PORT_01,https://example.com/proc/EEE/UUU/M1/io-p01
eee035.hw035,[EEE/UUU/M1] IO Port 02 Configuration,IO; PORT_02,https://example.com/proc/EEE/UUU/M1/io-p02
