name,title,tag,link
aaa001.hw001,[AAA/UUU/M2] Fab bay tool module subsys check,FAB; BAY; TOOL; MODULE; SUBSYS; COMPONENT,https://example.com/proc/AAA/UUU/M2/fab-deep
aaa002.hw002,[AAA/UUU/M2] 축 원점복귀 절차 (AXIS_X Homing),MOTOR; SERVO; AXIS_X,https://example.com/proc/AAA/UUU/M2/homing-axis_x
aaa003.hw003,[AAA/UUU/M2] Servo AXIS_X Jog Mode,MOTOR; SERVO; AXIS_X,https://example.com/proc/AAA/UUU/M2/jog-axis_x
aaa004.hw004,[AAA/UUU/M2] Servo AXIS_Y Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_Y,https://example.com/proc/AAA/UUU/M2/homing-axis_y
aaa005.hw005,[AAA/UUU/M2] Servo AXIS_Y Jog Mode,MOTOR; SERVO; AXIS_Y,https://example.com/proc/AAA/UUU/M2/jog-axis_y
aaa006.hw006,[AAA/UUU/M2] Servo AXIS_Z Homing,MOTOR; SERVO; AXIS_Z,https://example.com/proc/AAA/UUU/M2/homing-axis_z
aaa007.hw007,[AAA/UUU/M2] Servo AXIS_Z Jog Mode,MOTOR; SERVO; AXIS_Z,https://example.com/proc/AAA/UUU/M2/jog-axis_z
aaa008.hw008,[AAA/UUU/M2] Servo AXIS_R Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_R,https://example.com/proc/AAA/UUU/M2/homing-axis_r
aaa009.hw009,[AAA/UUU/M2] Servo AXIS_R Jog Mode,MOTOR; SERVO; AXIS_R,https://example.com/proc/AAA/UUU/M2/jog-axis_r
aaa010.hw010,[AAA/UUU/M2] Servo AXIS_T Homing,MOTOR; SERVO; AXIS_T,https://example.com/proc/AAA/UUU/M2/homing-axis_t
aaa011.hw011,[AAA/UUU/M2] Servo AXIS_T Jog Mode,MOTOR; SERVO; AXIS_T,https://example.com/proc/AAA/UUU/M2/jog-axis_t
aaa012.hw012,[AAA/UUU/M2] Stepper FEED_A Setup,MOTOR; STEPPER; FEED_A,https://example.com/proc/AAA/UUU/M2/stepper-feed_a
aaa013.hw013,[AAA/UUU/M2] Stepper FEED_B Setup,MOTOR; STEPPER; FEED_B,https://example.com/proc/AAA/UUU/M2/stepper-feed_b
aaa014.hw014,[AAA/UUU/M2] Stepper FEED_C Setup,MOTOR; STEPPER; FEED_C,https://example.com/proc/AAA/UUU/M2/stepper-feed_c
aaa015.hw015,[AAA/UUU/M2] Spindle SP_01 Speed Tune,MOTOR; SPINDLE; SP_01,https://example.com/proc/AAA/UUU/M2/spindle-sp_01
aaa016.hw016,[AAA/UUU/M2] Spindle SP_02 Speed Tune — full sequence with safety interlock verification and post-run validation,MOTOR; SPINDLE; SP_02,https://example.com/proc/AAA/UUU/M2/spindle-sp_02
aaa017.hw017,[AAA/UUU/M2] Spindle SP_03 Speed Tune,MOTOR; SPINDLE; SP_03,https://example.com/proc/AAA/UUU/M2/spindle-sp_03
aaa018.hw018,[AAA/UUU/M2] Proximity Sensor PROX_01 Adjust,SENSOR; PROXIMITY; PROX_01,https://example.com/proc/AAA/UUU/M2/prox-01
aaa019.hw019,[AAA/UUU/M2] Proximity Sensor PROX_02 Adjust,SENSOR; PROXIMITY; PROX_02,https://example.com/proc/AAA/UUU/M2/prox-02
aaa020.hw020,[AAA/UUU/M2] Proximity Sensor PROX_03 Adjust,SENSOR; PROXIMITY; PROX_03,https://example.com/proc/AAA/UUU/M2/prox-03
aaa021.hw021,[AAA/UUU/M2] Proximity Sensor PROX_04 Adjust,SENSOR; PROXIMITY; PROX_04,https://example.com/proc/AAA/UUU/M2/prox-04
aaa022.hw022,[AAA/UUU/M2] Proximity Sensor PROX_05 Adjust,SENSOR; PROXIMITY; PROX_05,https://example.com/proc/AAA/UUU/M2/prox-05
