name,title,tag,link
aaa001.hw001,[AAA/TTT/Q5] Fab bay tool module subsys check,FAB; BAY; TOOL; MODULE; SUBSYS; COMPONENT,https://example.com/proc/AAA/TTT/Q5/fab-deep
aaa002.hw002,[AAA/TTT/Q5] 축 원점복귀 절차 (AXIS_X Homing),MOTOR; SERVO; AXIS_X,https://example.com/proc/AAA/TTT/Q5/homing-axis_x
aaa003.hw003,[AAA/TTT/Q5] Servo AXIS_X Jog Mode,MOTOR; SERVO; AXIS_X,https://example.com/proc/AAA/TTT/Q5/jog-axis_x
aaa004.hw004,[AAA/TTT/Q5] Servo AXIS_Y Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_Y,https://example.com/proc/AAA/TTT/Q5/homing-axis_y
aaa005.hw005,[AAA/TTT/Q5] Servo AXIS_Y Jog Mode,MOTOR; SERVO; AXIS_Y,https://example.com/proc/AAA/TTT/Q5/jog-axis_y
aaa006.hw006,[AAA/TTT/Q5] Servo AXIS_Z Homing,MOTOR; SERVO; AXIS_Z,https://example.com/proc/AAA/TTT/Q5/homing-axis_z
aaa007.hw007,[AAA/TTT/Q5] Servo AXIS_Z Jog Mode,MOTOR; SERVO; AXIS_Z,https://example.com/proc/AAA/TTT/Q5/jog-axis_z
aaa008.hw008,[AAA/TTT/Q5] Servo AXIS_R Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_R,https://example.com/proc/AAA/TTT/Q5/homing-axis_r
aaa009.hw009,[AAA/TTT/Q5] Servo AXIS_R Jog Mode,MOTOR; SERVO; AXIS_R,https://example.com/proc/AAA/TTT/Q5/jog-axis_r
aaa010.hw010,[AAA/TTT/Q5] Servo AXIS_T Homing,MOTOR; SERVO; AXIS_T,https://example.com/proc/AAA/TTT/Q5/homing-axis_t
aaa011.hw011,[AAA/TTT/Q5] Servo AXIS_T Jog Mode,MOTOR; SERVO; AXIS_T,https://example.com/proc/AAA/TTT/Q5/jog-axis_t
aaa012.hw012,[AAA/TTT/Q5] Stepper FEED_A Setup,MOTOR; STEPPER; FEED_A,https://example.com/proc/AAA/TTT/Q5/stepper-feed_a
aaa013.hw013,[AAA/TTT/Q5] Stepper FEED_B Setup,MOTOR; STEPPER; FEED_B,https://example.com/proc/AAA/TTT/Q5/stepper-feed_b
aaa014.hw014,[AAA/TTT/Q5] Stepper FEED_C Setup,MOTOR; STEPPER; FEED_C,https://example.com/proc/AAA/TTT/Q5/stepper-feed_c
