name,title,tag,link
ddd001.hw001,[DDD/TTT/Q2] Fab bay tool module subsys check,FAB; BAY; TOOL; MODULE; SUBSYS; COMPONENT,https://example.com/proc/DDD/TTT/Q2/fab-deep
ddd002.hw002,[DDD/TTT/Q2] Servo AXIS_X Homing,MOTOR; SERVO; AXIS_X,https://example.com/proc/DDD/TTT/Q2/homing-axis_x
ddd003.hw003,[DDD/TTT/Q2] Servo AXIS_X Jog Mode,MOTOR; SERVO; AXIS_X,https://example.com/proc/DDD/TTT/Q2/jog-axis_x
ddd004.hw004,[DDD/TTT/Q2] Servo AXIS_Y Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_Y,https://example.com/proc/DDD/TTT/Q2/homing-axis_y
ddd005.hw005,[DDD/TTT/Q2] Servo AXIS_Y Jog Mode,MOTOR; SERVO; AXIS_Y,https://example.com/proc/DDD/TTT/Q2/jog-axis_y
ddd006.hw006,[DDD/TTT/Q2] Servo AXIS_Z Homing,MOTOR; SERVO; AXIS_Z,https://example.com/proc/DDD/TTT/Q2/homing-axis_z
ddd007.hw007,[DDD/TTT/Q2] Servo AXIS_Z Jog Mode,MOTOR; SERVO; AXIS_Z,https://example.com/proc/DDD/TTT/Q2/jog-axis_z
ddd008.hw008,[DDD/TTT/Q2] Servo AXIS_R Homing — full sequence with safety interlock verification and post-run validation,MOTOR; SERVO; AXIS_R,https://example.com/proc/DDD/TTT/Q2/homing-axis_r
ddd009.hw009,[DDD/TTT/Q2] Servo AXIS_R Jog Mode,MOTOR; SERVO; AXIS_R,https://example.com/proc/DDD/TTT/Q2/jog-axis_r
ddd010.hw010,[DDD/TTT/Q2] Servo AXIS_T Homing,MOTOR; SERVO; AXIS_T,https://example.com/proc/DDD/TTT/Q2/homing-axis_t
ddd011.hw011,[DDD/TTT/Q2] Servo AXIS_T Jog Mode,MOTOR; SERVO; AXIS_T,https://example.com/proc/DDD/TTT/Q2/jog-axis_t
ddd012.hw012,[DDD/TTT/Q2] Stepper FEED_A Setup,MOTOR; STEPPER; FEED_A,https://example.com/proc/DDD/TTT/Q2/stepper-feed_a
ddd013.hw013,[DDD/TTT/Q2] Stepper FEED_B Setup,MOTOR; STEPPER; FEED_B,https://example.com/proc/DDD/TTT/Q2/stepper-feed_b
